[Starting] Opening the serial port - COM14
[Info] Opened the serial port - COM14
---BEGIN---
TIME	INPUT	OUTPUT	TS	GRADIENT
908053	1	45.50	252	0.00
908306	1	45.75	253	0.00
908558	1	45.75	252	0.00
908811	1	45.50	253	-0.00
909063	1	45.25	252	-0.00
909316	1	45.25	253	0.00
909569	1	45.50	253	0.00
909820	1	45.50	251	0.00
910073	1	45.50	253	0.00
910325	1	44.75	252	-0.00
910578	1	44.75	253	0.00
910830	1	45.50	252	0.00
911083	1	45.25	253	-0.00
911336	1	45.25	253	0.00
911588	1	45.25	252	0.00
911841	1	45.25	253	0.00
912093	1	45.25	252	0.00
912346	1	45.25	253	0.00
912598	1	45.25	252	0.00
912850	1	45.25	252	0.00
913103	1	45.25	253	0.00
913355	1	44.75	252	-0.00
913608	1	45.25	253	0.00
913860	1	45.00	252	-0.00
914113	1	45.00	253	0.00
914365	1	44.75	252	-0.00
914618	1	45.00	253	0.00
914871	1	44.50	253	-0.00
915123	1	44.75	252	0.00
915376	1	44.75	253	0.00
915628	1	44.75	252	0.00
915880	1	44.75	252	0.00
916132	1	44.75	252	0.00
916385	1	44.25	253	-0.00
916637	1	44.25	252	0.00
916890	1	44.75	253	0.00
917143	1	44.50	253	-0.00
917395	1	44.50	252	0.00
917648	1	44.75	253	0.00
917900	1	44.50	252	-0.00
918153	1	44.25	253	-0.00
918406	1	44.00	253	-0.00
918658	1	44.25	252	0.00
918910	1	44.50	252	0.00
919162	1	44.50	252	0.00
919415	1	44.25	253	-0.00
919667	1	44.25	252	0.00
919920	1	44.50	253	0.00
920173	1	44.00	253	-0.00
920425	1	43.50	252	-0.00
920678	1	44.25	253	0.00
920930	1	44.50	252	0.00
921183	1	44.00	253	-0.00
921435	1	44.25	252	0.00
921688	1	44.50	253	0.00
921940	1	44.00	252	-0.00
922192	1	44.50	252	0.00
922445	1	44.00	253	-0.00
922697	1	44.25	252	0.00
922950	1	44.00	253	-0.00
923203	1	44.00	253	0.00
923455	1	44.00	252	0.00
923708	1	43.75	253	-0.00
923960	1	43.75	252	0.00
924213	1	44.00	253	0.00
924465	1	43.75	252	-0.00
924718	1	43.00	253	-0.00
924969	1	43.75	251	0.00
925222	1	43.75	253	0.00
925475	1	43.75	253	0.00
925727	1	43.75	252	0.00
925980	1	43.75	253	0.00
926232	1	43.75	252	0.00
926485	1	43.50	253	-0.00
926737	1	43.50	252	0.00
926990	1	43.50	253	0.00
927243	1	43.50	253	0.00
927495	1	43.75	252	0.00
927748	1	43.75	253	0.00
928000	1	43.75	252	0.00
928252	1	43.50	252	-0.00
928504	1	43.75	252	0.00
928757	1	43.50	253	-0.00
929010	1	43.50	253	0.00
929262	1	43.50	252	0.00
929515	1	43.50	253	0.00
929767	1	43.25	252	-0.00
930020	1	43.50	253	0.00
930272	1	43.25	252	-0.00
930525	1	43.25	253	0.00
930777	1	42.75	252	-0.00
931030	1	43.50	253	0.00
931282	1	43.25	252	-0.00
931534	1	43.00	252	-0.00
931787	1	43.25	253	0.00
932039	1	43.25	252	0.00
932292	1	42.75	253	-0.00
932545	1	43.25	253	0.00
932797	1	43.00	252	-0.00
933050	1	43.50	253	0.00
933302	1	43.00	252	-0.00
933555	1	43.00	253	0.00
933807	1	43.25	252	0.00
934060	1	43.25	253	0.00
934312	1	43.00	252	-0.00
934564	1	42.75	252	-0.00
934817	1	42.50	253	-0.00
935069	1	42.75	252	0.00
935322	1	42.75	253	0.00
935574	1	43.00	252	0.00
935827	1	42.75	253	-0.00
936080	1	42.75	253	0.00
936332	1	42.75	252	0.00
936585	1	43.00	253	0.00
936837	1	43.00	252	0.00
937090	1	43.00	253	0.00
937341	1	42.75	251	-0.00
937594	1	42.50	253	-0.00
937847	1	42.75	253	0.00
938099	1	42.50	252	-0.00
938352	1	43.00	253	0.00
938604	1	42.50	252	-0.00
938857	1	42.50	253	0.00
939109	1	42.50	252	0.00
939362	1	42.25	253	-0.00
939615	1	42.00	253	-0.00
939867	1	42.50	252	0.00
940120	1	42.25	253	-0.00
940371	1	42.50	251	0.00
940624	1	42.50	253	0.00
940876	1	42.25	252	-0.00
941129	1	41.50	253	-0.00
941382	1	42.25	253	0.00
941634	1	42.25	252	0.00
941887	1	42.00	253	-0.00
942139	1	42.50	252	0.00
942392	1	42.25	253	-0.00
942644	1	41.75	252	-0.00
942897	1	42.00	253	0.00
943150	1	42.25	253	0.00
943401	1	41.75	251	-0.00
943654	1	42.25	253	0.00
943906	1	42.25	252	0.00
944159	1	42.25	253	0.00
944412	1	42.00	253	-0.00
944664	1	41.50	252	-0.00
944917	1	42.00	253	0.00
945169	1	42.00	252	0.00
945422	1	42.00	253	0.00
945674	1	42.00	252	0.00
945927	1	42.00	253	0.00
946179	1	42.25	252	0.00
946432	1	41.75	253	-0.00
946684	1	42.00	252	0.00
946936	1	41.75	252	-0.00
947189	1	41.75	253	0.00
947441	1	42.00	252	0.00
947694	1	41.50	253	-0.00
947946	1	41.75	252	0.00
948199	1	41.50	253	-0.00
948452	1	41.75	253	0.00
948704	1	41.75	252	0.00
948957	1	41.75	253	0.00
949209	1	41.75	252	0.00
949462	1	42.00	253	0.00
949713	1	41.75	251	-0.00
949966	1	41.75	253	0.00
950219	1	41.50	253	-0.00
950471	1	41.75	252	0.00
950724	1	41.50	253	-0.00
950976	1	41.25	252	-0.00
951229	1	41.25	253	0.00
951482	1	41.50	253	0.00
951734	1	41.25	252	-0.00
951987	1	41.25	253	0.00
952239	1	41.50	252	0.00
952492	1	41.75	253	0.00
952743	1	41.75	251	0.00
952996	1	41.50	253	-0.00
953249	1	41.25	253	-0.00
953501	1	41.75	252	0.00
953754	1	41.00	253	-0.00
954006	1	41.50	252	0.00
954259	1	41.50	253	0.00
954511	1	41.50	252	0.00
954764	1	41.25	253	-0.00
955017	1	41.50	253	0.00
955269	1	41.25	252	-0.00
955522	1	41.25	253	0.00
955773	1	41.00	251	-0.00
956026	1	41.00	253	0.00
956278	1	41.25	252	0.00
956531	1	40.75	253	-0.00
956784	1	41.00	253	0.00
957036	1	40.75	252	-0.00
957289	1	41.00	253	0.00
957541	1	41.25	252	0.00
957794	1	41.00	253	-0.00
958047	1	41.00	253	0.00
958299	1	40.50	252	-0.00
958552	1	41.25	253	0.00
958803	1	41.00	251	-0.00
959056	1	40.75	253	-0.00
959308	1	40.75	252	0.00
959561	1	41.00	253	0.00
959814	1	41.00	253	0.00
960066	1	40.50	252	-0.00
960319	1	40.75	253	0.00
960571	1	40.50	252	-0.00
960824	1	40.50	253	0.00
961076	1	40.50	252	0.00
961329	1	40.50	253	0.00
961581	1	40.75	252	0.00
961833	1	40.50	252	-0.00
962086	1	41.00	253	0.00
962338	1	40.50	252	-0.00
962591	1	40.75	253	0.00
962843	1	40.75	252	0.00
963096	1	40.50	253	-0.00
963349	1	40.75	253	0.00
963601	1	40.50	252	-0.00
963854	1	40.50	253	0.00
964106	1	40.75	252	0.00
964359	1	40.50	253	-0.00
964611	1	40.50	252	0.00
964864	1	39.75	253	-0.00
965116	1	40.75	252	0.00
965368	1	40.50	252	-0.00
965621	1	40.00	253	-0.00
965873	1	40.25	252	0.00
966126	1	40.50	253	0.00
966378	1	40.25	252	-0.00
966631	1	40.25	253	0.00
966884	1	40.50	253	0.00
967136	1	40.50	252	0.00
967389	1	40.25	253	-0.00
967641	1	40.00	252	-0.00
967894	1	40.25	253	0.00
968145	1	40.25	251	0.00
968398	1	40.00	253	-0.00
968651	1	39.75	253	-0.00
968903	1	40.00	252	0.00
969156	1	40.25	253	0.00
969408	1	39.75	252	-0.00
969661	1	40.25	253	0.00
969914	1	40.25	253	0.00
970166	1	40.00	252	-0.00
970419	1	39.75	253	-0.00
970671	1	39.75	252	0.00
970924	1	40.00	253	0.00
971175	1	40.25	251	0.00
971428	1	40.00	253	-0.00
971681	1	40.00	253	0.00
971933	1	40.00	252	0.00
972186	1	39.75	253	-0.00
972438	1	40.00	252	0.00
972691	1	39.50	253	-0.00
972943	1	40.00	252	0.00
973196	1	39.75	253	-0.00
973449	1	40.00	253	0.00
973701	1	40.00	252	0.00
973954	1	39.75	253	-0.00
974205	1	40.00	251	0.00
974458	1	39.50	253	-0.00
974710	1	39.50	252	0.00
974963	1	39.50	253	0.00
975216	1	39.50	253	0.00
975468	1	39.50	252	0.00
975721	1	39.50	253	0.00
975973	1	39.75	252	0.00
976226	1	39.50	253	-0.00
976478	1	39.75	252	0.00
976731	1	39.75	253	0.00
976984	1	39.25	253	-0.00
977235	1	39.50	251	0.00
977488	1	39.25	253	-0.00
977740	1	39.25	252	0.00
977993	1	39.75	253	0.00
978245	1	39.25	252	-0.00
978498	1	39.50	253	0.00
978751	1	39.00	253	-0.00
979003	1	39.25	252	0.00
979256	1	39.25	253	0.00
979508	1	39.00	252	-0.00
979761	1	39.75	253	0.00
980013	1	39.50	252	-0.00
980265	1	39.25	252	-0.00
980518	1	39.25	253	0.00
980770	1	39.25	252	0.00
981023	1	38.75	253	-0.00
981275	1	39.25	252	0.00
981528	1	39.25	253	0.00
981780	1	39.00	252	-0.00
982033	1	39.00	253	0.00
982286	1	39.25	253	0.00
982538	1	39.00	252	-0.00
982791	1	39.00	253	0.00
983043	1	38.50	252	-0.00
983296	1	39.00	253	0.00
983547	1	38.75	251	-0.00
983800	1	38.25	253	-0.00
984053	1	39.00	253	0.00
984305	1	38.75	252	-0.00
984558	1	39.00	253	0.00
984810	1	38.25	252	-0.00
985063	1	38.75	253	0.00
985316	1	38.50	253	-0.00
985568	1	39.25	252	0.00
985821	1	39.00	253	-0.00
986073	1	39.00	252	0.00
986326	1	38.75	253	-0.00
986577	1	39.25	251	0.00
986830	1	38.75	253	-0.00
987083	1	39.00	253	0.00
987335	1	39.00	252	0.00
987588	1	38.50	253	-0.00
987840	1	38.25	252	-0.00
988093	1	38.75	253	0.00
988345	1	38.50	252	-0.00
988598	1	38.50	253	0.00
988851	1	38.75	253	0.00
989103	1	38.50	252	-0.00
989356	1	39.00	253	0.00
989607	1	39.00	251	0.00
989860	1	38.25	253	-0.00
990112	1	38.75	252	0.00
990365	1	38.50	253	-0.00
990618	1	38.25	253	-0.00
990870	1	38.25	252	0.00
991123	1	38.25	253	0.00
991375	1	38.50	252	0.00
991628	1	38.50	253	0.00
991881	1	38.50	253	0.00
992133	1	38.25	252	-0.00
992386	1	38.75	253	0.00
992637	1	38.25	251	-0.00
992890	1	38.00	253	-0.00
993142	1	38.50	252	0.00
993395	1	38.00	253	-0.00
993648	1	38.50	253	0.00
993900	1	38.25	252	-0.00
994153	1	38.50	253	0.00
994405	1	38.25	252	-0.00
994658	1	38.00	253	-0.00
994910	1	38.00	252	0.00
995163	1	38.25	253	0.00
995416	1	38.50	253	0.00
995667	1	38.25	251	-0.00
995920	1	38.25	253	0.00
996172	1	38.00	252	-0.00
996425	1	38.00	253	0.00
996677	1	38.00	252	0.00
996930	1	38.00	253	0.00
997183	1	38.25	253	0.00
997435	1	37.75	252	-0.00
997688	1	38.00	253	0.00
997940	1	38.00	252	0.00
998193	1	37.75	253	-0.00
998445	1	38.00	252	0.00
998697	1	38.00	252	0.00
998950	1	38.00	253	0.00
999202	1	37.75	252	-0.00
999455	1	37.75	253	0.00
999707	1	37.75	252	0.00
999960	1	37.75	253	0.00
1000212	1	37.75	252	0.00
1000465	1	37.75	253	0.00
1000718	1	37.75	253	0.00
1000970	1	37.75	252	0.00
1001223	1	37.75	253	0.00
1001475	1	37.75	252	0.00
1001728	1	37.50	253	-0.00
1001980	1	37.75	252	0.00
1002232	1	37.75	252	0.00
1002485	1	37.50	253	-0.00
1002737	1	37.25	252	-0.00
1002990	1	37.50	253	0.00
1003243	1	37.50	253	0.00
1003495	1	37.75	252	0.00
1003748	1	37.75	253	0.00
1004001	1	37.25	253	-0.00
1004253	1	37.50	252	0.00
1004506	1	37.75	253	0.00
1004758	1	37.75	252	0.00
1005010	1	37.50	252	-0.00
1005263	1	37.25	253	-0.00
1005515	1	37.50	252	0.00
1005768	1	37.50	253	0.00
1006020	1	37.50	252	0.00
1006273	1	37.50	253	0.00
1006526	1	37.50	253	0.00
1006778	1	37.50	252	0.00
1007031	1	37.50	253	0.00
1007283	1	37.50	252	0.00
1007536	1	37.50	253	0.00
1007789	1	37.25	253	-0.00
1008040	1	37.25	251	0.00
1008293	1	37.25	253	0.00
1008545	1	37.50	252	0.00
1008798	1	37.25	253	-0.00
1009051	1	37.50	253	0.00
1009303	1	37.25	252	-0.00
1009556	1	37.25	253	0.00
1009809	1	37.25	253	0.00
1010061	1	37.25	252	0.00
1010314	1	37.00	253	-0.00
1010566	1	37.25	252	0.00
1010819	1	37.00	253	-0.00
1011072	1	37.00	253	0.00
1011323	1	37.25	251	0.00
1011576	1	37.00	253	-0.00
1011828	1	37.25	252	0.00
1012081	1	37.00	253	-0.00
1012334	1	37.00	253	0.00
1012586	1	37.00	252	0.00
1012839	1	37.00	253	0.00
1013091	1	37.00	252	0.00
1013344	1	36.75	253	-0.00
1013597	1	36.50	253	-0.00
1013849	1	36.75	252	0.00
1014102	1	36.50	253	-0.00
1014354	1	36.75	252	0.00
1014606	1	37.00	252	0.00
1014859	1	36.75	253	-0.00
1015111	1	36.75	252	0.00
1015364	1	36.75	253	0.00
1015617	1	37.25	253	0.00
1015869	1	37.00	252	-0.00
1016122	1	36.75	253	-0.00
1016375	1	36.75	253	0.00
1016627	1	36.75	252	0.00
1016880	1	36.75	253	0.00
1017132	1	36.75	252	0.00
1017384	1	36.75	252	0.00
1017637	1	36.75	253	0.00
1017889	1	36.25	252	-0.00
1018142	1	36.75	253	0.00
1018394	1	36.75	252	0.00
1018647	1	36.75	253	0.00
1018900	1	36.75	253	0.00
1019152	1	36.25	252	-0.00
1019405	1	36.50	253	0.00
1019657	1	36.75	252	0.00
1019910	1	36.50	253	-0.00
1020163	1	36.50	253	0.00
1020414	1	36.50	251	0.00
1020667	1	36.50	253	0.00
1020920	1	36.50	253	0.00
1021172	1	36.50	252	0.00
1021425	1	36.75	253	0.00
1021677	1	36.25	252	-0.00
1021930	1	36.50	253	0.00
1022183	1	36.75	253	0.00
1022435	1	36.25	252	-0.00
1022688	1	36.75	253	0.00
1022940	1	36.25	252	-0.00
1023193	1	36.00	253	-0.00
1023446	1	36.50	253	0.00
1023697	1	36.50	251	0.00
1023950	1	36.25	253	-0.00
1024203	1	36.25	253	0.00
1024455	1	36.50	252	0.00
1024708	1	36.50	253	0.00
1024960	1	36.50	252	0.00
1025213	1	36.50	253	0.00
1025466	1	36.25	253	-0.00
1025718	1	36.25	252	0.00
1025971	1	36.25	253	0.00
1026223	1	36.25	252	0.00
1026476	1	36.25	253	0.00
1026728	1	36.00	252	-0.00
1026980	1	36.25	252	0.00
1027233	1	36.50	253	0.00
1027485	1	36.25	252	-0.00
1027738	1	35.75	253	-0.00
1027991	1	36.25	253	0.00
1028243	1	36.00	252	-0.00
1028496	1	36.00	253	0.00
1028749	1	36.25	253	0.00
1029001	1	36.25	252	0.00
1029254	1	35.75	253	-0.00
1029506	1	36.00	252	0.00
1029758	1	35.75	252	-0.00
1030011	1	36.00	253	0.00
1030263	1	36.00	252	0.00
1030516	1	36.25	253	0.00
1030769	1	36.25	253	0.00
1031021	1	36.25	252	0.00
1031274	1	35.75	253	-0.00
1031526	1	35.75	252	0.00
1031779	1	36.00	253	0.00
1032032	1	35.75	253	-0.00
1032284	1	36.00	252	0.00
1032537	1	35.75	253	-0.00
1032788	1	36.25	251	0.00
1033041	1	36.00	253	-0.00
1033294	1	35.75	253	-0.00
1033546	1	35.75	252	0.00
1033799	1	36.00	253	0.00
1034052	1	36.00	253	0.00
1034304	1	35.75	252	-0.00
1034557	1	35.50	253	-0.00
1034809	1	35.75	252	0.00
1035062	1	35.75	253	0.00
1035315	1	35.25	253	-0.00
1035567	1	35.50	252	0.00
1035820	1	35.50	253	0.00
1036071	1	35.50	251	0.00
1036324	1	35.50	253	0.00
1036577	1	35.25	253	-0.00
1036829	1	35.75	252	0.00
1037082	1	35.75	253	0.00
1037334	1	35.50	252	-0.00
1037587	1	36.00	253	0.00
1037840	1	35.25	253	-0.00
1038092	1	35.25	252	0.00
1038345	1	35.25	253	0.00
1038598	1	35.25	253	0.00
1038850	1	35.25	252	0.00
1039102	1	35.50	252	0.00
1039354	1	35.50	252	0.00
1039607	1	35.50	253	0.00
1039860	1	35.75	253	0.00
1040112	1	35.50	252	-0.00
1040365	1	35.25	253	-0.00
1040617	1	35.25	252	0.00
1040870	1	35.75	253	0.00
1041123	1	35.50	253	-0.00
1041375	1	35.00	252	-0.00
1041628	1	35.25	253	0.00
1041881	1	35.25	253	0.00
1042132	1	35.25	251	0.00
1042385	1	35.50	253	0.00
1042637	1	35.50	252	0.00
1042890	1	35.25	253	-0.00
1043143	1	35.25	253	0.00
1043395	1	35.25	252	0.00
1043648	1	35.00	253	-0.00
1043900	1	35.25	252	0.00
1044153	1	34.75	253	-0.00
1044406	1	34.75	253	0.00
1044658	1	35.00	252	0.00
1044911	1	35.00	253	0.00
1045163	1	35.50	252	0.00
1045415	1	35.25	252	-0.00
1045668	1	34.75	253	-0.00
1045920	1	35.00	252	0.00
1046173	1	35.00	253	0.00
1046426	1	35.00	253	0.00
1046678	1	35.00	252	0.00
1046931	1	34.75	253	-0.00
1047183	1	35.25	252	0.00
1047436	1	34.50	253	-0.00
1047689	1	35.00	253	0.00
1047941	1	35.00	252	0.00
1048194	1	34.75	253	-0.00
1048445	1	35.00	251	0.00
1048698	1	35.25	253	0.00
1048951	1	35.00	253	-0.00
1049203	1	34.75	252	-0.00
1049456	1	35.00	253	0.00
1049709	1	34.75	253	-0.00
1049961	1	34.75	252	0.00
1050214	1	35.00	253	0.00
1050466	1	34.75	252	-0.00
1050719	1	34.50	253	-0.00
1050972	1	34.50	253	0.00
1051224	1	34.75	252	0.00
1051476	1	34.75	252	0.00
1051729	1	34.75	253	0.00
1051981	1	34.75	252	0.00
1052234	1	34.75	253	0.00
1052486	1	34.75	252	0.00
1052739	1	34.75	253	0.00
1052992	1	34.75	253	0.00
1053244	1	34.75	252	0.00
1053497	1	35.00	253	0.00
1053749	1	34.75	252	-0.00
1054002	1	35.00	253	0.00
1054255	1	34.50	253	-0.00
1054507	1	34.25	252	-0.00
1054759	1	34.75	252	0.00
1055011	1	35.00	252	0.00
1055264	1	34.25	253	-0.00
1055517	1	35.00	253	0.00
1055769	1	35.00	252	0.00
1056022	1	34.75	253	-0.00
1056275	1	34.75	253	0.00
1056527	1	34.50	252	-0.00
1056780	1	34.75	253	0.00
1057032	1	34.50	252	-0.00
1057285	1	34.25	253	-0.00
1057538	1	34.50	253	0.00
1057789	1	34.50	251	0.00
1058042	1	34.50	253	0.00
1058294	1	34.75	252	0.00
1058547	1	34.00	253	-0.00
1058800	1	34.50	253	0.00
1059052	1	34.50	252	0.00
1059305	1	34.50	253	0.00
1059558	1	34.75	253	0.00
1059810	1	34.75	252	0.00
1060063	1	34.75	253	0.00
1060315	1	34.50	252	-0.00
1060568	1	34.50	253	0.00
1060820	1	34.50	252	0.00
1061072	1	34.00	252	-0.00
1061325	1	34.25	253	0.00
1061577	1	34.25	252	0.00
1061830	1	34.50	253	0.00
1062083	1	34.50	253	0.00
1062335	1	34.00	252	-0.00
1062588	1	34.25	253	0.00
1062841	1	34.50	253	0.00
1063093	1	34.25	252	-0.00
1063346	1	34.00	253	-0.00
1063598	1	34.25	252	0.00
1063851	1	34.00	253	-0.00
1064103	1	34.25	252	0.00
1064355	1	34.00	252	-0.00
1064608	1	34.25	253	0.00
1064861	1	33.75	253	-0.00
1065113	1	34.25	252	0.00
1065366	1	34.25	253	0.00
1065618	1	33.50	252	-0.00
1065871	1	34.25	253	0.00
1066124	1	34.00	253	-0.00
1066376	1	34.00	252	0.00
1066629	1	34.50	253	0.00
1066881	1	34.25	252	-0.00
1067133	1	34.50	252	0.00
1067386	1	34.00	253	-0.00
1067638	1	34.00	252	0.00
1067891	1	34.00	253	0.00
1068144	1	34.00	253	0.00
1068396	1	34.00	252	0.00
1068649	1	34.25	253	0.00
1068901	1	34.00	252	-0.00
1069154	1	34.00	253	0.00
1069407	1	34.25	253	0.00
1069659	1	34.25	252	0.00
1069912	1	34.00	253	-0.00
1070163	1	34.00	251	0.00
1070416	1	34.00	253	0.00
1070669	1	34.00	253	0.00
1070921	1	34.25	252	0.00
1071174	1	33.25	253	-0.00
1071426	1	33.75	252	0.00
1071679	1	34.25	253	0.00
1071932	1	33.50	253	-0.00
1072184	1	33.50	252	0.00
1072437	1	33.75	253	0.00
1072689	1	34.00	252	0.00
1072942	1	34.00	253	0.00
1073195	1	34.00	253	0.00
1073446	1	33.75	251	-0.00
1073699	1	33.75	253	0.00
1073952	1	33.75	253	0.00
1074204	1	33.75	252	0.00
1074457	1	33.75	253	0.00
1074709	1	33.75	252	0.00
1074962	1	33.75	253	0.00
1075215	1	34.00	253	0.00
1075467	1	33.50	252	-0.00
1075720	1	33.75	253	0.00
1075972	1	33.75	252	0.00
1076225	1	33.50	253	-0.00
1076477	1	33.75	252	0.00
1076729	1	33.50	252	-0.00
1076982	1	33.50	253	0.00
1077234	1	33.75	252	0.00
1077487	1	34.00	253	0.00
1077740	1	33.50	253	-0.00
1077992	1	33.50	252	0.00
1078245	1	33.50	253	0.00
1078498	1	33.50	253	0.00
1078750	1	33.50	252	0.00
1079003	1	33.75	253	0.00
1079255	1	33.50	252	-0.00
1079507	1	33.50	252	0.00
1079760	1	33.50	253	0.00
1080012	1	33.75	252	0.00
1080265	1	33.50	253	-0.00
1080517	1	33.50	252	0.00
1080770	1	33.50	253	0.00
1081023	1	33.50	253	0.00
1081275	1	33.50	252	0.00
1081528	1	33.75	253	0.00
1081780	1	33.50	252	-0.00
1082033	1	33.50	253	0.00
1082286	1	33.50	253	0.00
1082537	1	33.50	251	0.00
1082790	1	33.50	253	0.00
1083042	1	33.50	252	0.00
1083295	1	33.50	253	0.00
1083548	1	33.50	253	0.00
1083800	1	33.00	252	-0.00
1084053	1	33.25	253	0.00
1084305	1	33.25	252	0.00
1084558	1	33.00	253	-0.00
1084811	1	33.25	253	0.00
1085063	1	33.50	252	0.00
1085316	1	33.25	253	-0.00
1085569	1	33.25	253	0.00
1085820	1	33.25	251	0.00
1086073	1	33.25	253	0.00
1086325	1	33.25	252	0.00
1086578	1	33.25	253	0.00
1086831	1	33.25	253	0.00
1087083	1	33.25	252	0.00
1087336	1	33.25	253	0.00
1087588	1	33.25	252	0.00
1087841	1	33.00	253	-0.00
1088094	1	33.25	253	0.00
1088346	1	33.00	252	-0.00
1088599	1	33.25	253	0.00
1088850	1	33.25	251	0.00
1089103	1	33.00	253	-0.00
1089356	1	33.00	253	0.00
1089608	1	33.00	252	0.00
1089861	1	33.00	253	0.00
1090113	1	33.00	252	0.00
1090366	1	33.25	253	0.00
1090619	1	33.00	253	-0.00
1090871	1	33.00	252	0.00
1091124	1	33.00	253	0.00
1091376	1	32.75	252	-0.00
1091629	1	32.50	253	-0.00
1091881	1	33.00	252	0.00
1092133	1	33.00	252	0.00
1092386	1	33.25	253	0.00
1092638	1	33.00	252	-0.00
1092891	1	33.00	253	0.00
1093144	1	33.00	253	0.00
1093396	1	33.00	252	0.00
1093649	1	33.00	253	0.00
1093901	1	33.00	252	0.00
1094154	1	32.75	253	-0.00
1094407	1	32.75	253	0.00
1094659	1	32.75	252	0.00
1094912	1	33.25	253	0.00
1095164	1	33.25	252	0.00
1095416	1	33.00	252	-0.00
1095669	1	33.00	253	0.00
1095921	1	32.50	252	-0.00
1096174	1	33.00	253	0.00
1096427	1	33.00	253	0.00
1096679	1	32.75	252	-0.00
1096932	1	32.75	253	0.00
1097184	1	32.75	252	0.00
1097437	1	32.75	253	0.00
1097690	1	32.50	253	-0.00
1097942	1	33.00	252	0.00
1098194	1	33.00	252	0.00
1098446	1	32.25	252	-0.00
1098699	1	32.75	253	0.00
1098952	1	32.50	253	-0.00
1099204	1	32.50	252	0.00
1099457	1	32.75	253	0.00
1099710	1	32.75	253	0.00
1099962	1	32.75	252	0.00
1100215	1	32.50	253	-0.00
1100467	1	32.75	252	0.00
1100720	1	32.25	253	-0.00
1100973	1	32.75	253	0.00
1101224	1	32.50	251	-0.00
1101477	1	32.75	253	0.00
1101730	1	32.50	253	-0.00
1101982	1	32.50	252	0.00
1102235	1	32.50	253	0.00
1102487	1	32.75	252	0.00
1102740	1	32.00	253	-0.00
1102993	1	32.50	253	0.00
1103245	1	32.50	252	0.00
1103498	1	32.25	253	-0.00
1103750	1	32.75	252	0.00
1104003	1	32.50	253	-0.00
1104256	1	32.50	253	0.00
1104507	1	32.50	251	0.00
1104760	1	32.00	253	-0.00
1105012	1	32.00	252	0.00
1105265	1	32.50	253	0.00
1105518	1	32.25	253	-0.00
1105770	1	32.00	252	-0.00
1106023	1	32.50	253	0.00
1106276	1	32.00	253	-0.00
1106528	1	32.50	252	0.00
1106781	1	32.50	253	0.00
1107033	1	32.25	252	-0.00
1107286	1	32.50	253	0.00
1107538	1	32.50	252	0.00
1107790	1	32.50	252	0.00
1108043	1	32.00	253	-0.00
1108296	1	32.75	253	0.00
1108548	1	32.25	252	-0.00
1108801	1	32.25	253	0.00
1109053	1	32.50	252	0.00
1109306	1	31.75	253	-0.00
1109559	1	32.50	253	0.00
1109811	1	32.25	252	-0.00
1110064	1	31.75	253	-0.00
1110316	1	32.25	252	0.00
1110568	1	32.25	252	0.00
1110821	1	32.25	253	0.00
1111073	1	32.00	252	-0.00
1111326	1	32.50	253	0.00
1111579	1	32.25	253	-0.00
1111831	1	32.25	252	0.00
1112084	1	32.25	253	0.00
1112336	1	32.25	252	0.00
1112589	1	32.00	253	-0.00
1112842	1	32.50	253	0.00
1113094	1	32.25	252	-0.00
1113347	1	32.25	253	0.00
1113598	1	32.25	251	0.00
1113851	1	31.75	253	-0.00
1114104	1	32.25	253	0.00
1114356	1	32.00	252	-0.00
1114609	1	32.25	253	0.00
1114862	1	31.50	253	-0.00
1115114	1	32.00	252	0.00
1115367	1	32.00	253	0.00
1115619	1	32.00	252	0.00
1115872	1	31.50	253	-0.00
1116125	1	32.00	253	0.00
1116377	1	31.75	252	-0.00
1116630	1	31.75	253	0.00
1116881	1	32.00	251	0.00
1117134	1	31.25	253	-0.00
1117387	1	32.25	253	0.00
1117639	1	31.50	252	-0.00
1117892	1	32.25	253	0.00
1118145	1	32.00	253	-0.00
1118397	1	31.75	252	-0.00
1118650	1	31.50	253	-0.00
1118903	1	32.00	253	0.00
1119155	1	32.25	252	0.00
1119408	1	31.50	253	-0.00
1119660	1	31.50	252	0.00
1119912	1	32.00	252	0.00
1120165	1	32.00	253	0.00
1120417	1	32.00	252	0.00
1120670	1	31.25	253	-0.00
1120922	1	31.25	252	0.00
1121175	1	31.50	253	0.00
1121428	1	31.75	253	0.00
1121680	1	32.00	252	0.00
1121933	1	32.00	253	0.00
1122185	1	31.75	252	-0.00
1122438	1	32.00	253	0.00
1122691	1	32.00	253	0.00
1122942	1	32.00	251	0.00
1123195	1	31.75	253	-0.00
1123448	1	31.50	253	-0.00
1123700	1	32.00	252	0.00
1123953	1	31.25	253	-0.00
1124205	1	31.75	252	0.00
1124458	1	31.25	253	-0.00
1124711	1	31.50	253	0.00
1124963	1	31.75	252	0.00
1125216	1	31.50	253	-0.00
1125469	1	31.50	253	0.00
1125721	1	31.25	252	-0.00
1125974	1	31.50	253	0.00
1126225	1	31.00	251	-0.00
1126478	1	31.75	253	0.00
1126731	1	31.75	253	0.00
1126983	1	31.50	252	-0.00
1127236	1	31.50	253	0.00
1127488	1	31.75	252	0.00
1127741	1	31.75	253	0.00
1127994	1	31.75	253	0.00
1128246	1	31.75	252	0.00
1128499	1	31.75	253	0.00
1128752	1	31.75	253	0.00
