02:35:07.296	59.81	3.57	383	20.19	273.50
02:35:07.534	59.81	3.57	383	20.19	273.75
02:35:07.773	59.81	3.57	383	20.19	273.75
02:35:07.944	59.81	3.57	383	20.19	273.50
02:35:08.182	59.81	3.57	383	20.19	274.25
02:35:08.421	59.81	3.57	383	20.19	274.25
02:35:08.591	59.88	3.56	383	20.12	274.00
02:35:08.831	59.88	3.56	383	20.12	274.25
02:35:09.035	59.88	3.56	383	20.12	274.25
02:35:09.240	59.88	3.56	383	20.12	274.00
02:35:09.479	59.88	3.56	383	20.12	274.50
02:35:09.683	59.88	3.56	383	20.12	274.75
02:35:09.888	59.81	3.57	383	20.19	274.75
02:35:10.092	59.81	3.57	383	20.19	274.50
02:35:10.332	59.81	3.57	383	20.19	275.00
02:35:10.536	59.81	3.57	383	20.19	275.25
02:35:10.741	59.81	3.57	383	20.19	275.00
02:35:10.980	59.81	3.57	383	20.19	275.25
02:35:11.150	59.88	3.56	383	20.12	275.75
02:35:11.389	59.88	3.56	383	20.12	275.50
02:35:11.628	59.88	3.56	383	20.12	275.25
02:35:11.798	59.81	3.57	383	20.19	275.75
02:35:12.037	59.81	3.57	383	20.19	275.75
02:35:12.242	59.81	3.57	383	20.19	276.00
02:35:12.447	59.88	3.56	383	20.12	275.25
02:35:12.685	59.88	3.56	383	20.12	276.25
02:35:12.890	59.88	3.56	383	20.12	275.75
02:35:13.094	59.88	3.56	383	20.12	275.75
02:35:13.299	59.88	3.56	383	20.12	276.00
02:35:13.538	59.88	3.56	383	20.12	276.25
02:35:13.743	59.88	3.56	383	20.12	276.50
02:35:13.948	59.88	3.56	383	20.12	276.50
02:35:14.186	59.88	3.56	383	20.12	276.25
02:35:14.391	59.88	3.56	383	20.12	276.50
02:35:14.595	59.88	3.56	383	20.12	276.75
02:35:14.835	59.88	3.56	383	20.12	276.75
02:35:15.005	59.88	3.56	383	20.12	276.75
02:35:15.244	59.88	3.56	383	20.12	276.75
02:35:15.449	59.88	3.56	383	20.12	276.75
02:35:15.653	59.94	3.54	383	20.06	277.25
02:35:15.892	59.94	3.54	383	20.06	276.75
02:35:16.096	59.94	3.54	383	20.06	277.25
02:35:16.301	59.94	3.54	383	20.06	277.75
02:35:16.541	59.94	3.54	383	20.06	277.75
02:35:16.745	59.94	3.54	383	20.06	277.75
02:35:16.950	60.00	3.53	383	20.00	277.50
02:35:17.154	60.00	3.53	383	20.00	277.50
02:35:17.393	60.00	3.53	383	20.00	278.00
02:35:17.597	59.94	3.54	383	20.06	277.75
02:35:17.802	59.94	3.54	383	20.06	278.00
02:35:18.042	59.94	3.54	383	20.06	278.00
02:35:18.211	60.00	3.53	383	20.00	278.00
02:35:18.451	60.00	3.53	383	20.00	278.75
02:35:18.689	60.00	3.53	383	20.00	278.00
02:35:18.860	60.13	3.51	383	19.87	278.50
02:35:19.098	60.13	3.51	383	19.87	278.50
02:35:19.303	60.13	3.51	383	19.87	278.50
02:35:19.508	60.13	3.51	383	19.87	278.75
02:35:19.747	60.13	3.51	383	19.87	278.50
02:35:19.952	60.13	3.51	383	19.87	278.75
02:35:20.156	60.25	3.49	383	19.75	279.25
02:35:20.361	60.25	3.49	383	19.75	279.25
02:35:20.599	60.25	3.49	383	19.75	279.25
02:35:20.804	60.25	3.49	383	19.75	279.00
02:35:21.009	60.25	3.49	383	19.75	279.50
02:35:21.248	60.25	3.49	383	19.75	278.50
02:35:21.453	60.25	3.49	383	19.75	279.25
02:35:21.657	60.25	3.49	383	19.75	279.75
02:35:21.896	60.25	3.49	383	19.75	279.50
02:35:22.067	60.38	3.47	383	19.62	279.50
02:35:22.305	60.38	3.47	383	19.62	279.75
02:35:22.544	60.38	3.47	383	19.62	280.00
02:35:22.714	60.44	3.46	383	19.56	279.50
02:35:22.954	60.44	3.46	383	19.56	279.75
02:35:23.158	60.44	3.46	383	19.56	280.50
02:35:23.363	60.44	3.46	383	19.56	280.25
02:35:23.601	60.44	3.46	383	19.56	280.00
02:35:23.806	60.44	3.46	383	19.56	280.25
02:35:24.011	60.56	3.44	383	19.44	280.50
02:35:24.215	60.56	3.44	383	19.44	280.50
02:35:24.455	60.56	3.44	383	19.44	280.00
02:35:24.659	60.63	3.43	383	19.37	280.75
02:35:24.864	60.63	3.43	383	19.37	280.75
02:35:25.102	60.63	3.43	383	19.37	280.75
02:35:25.307	60.63	3.43	383	19.37	280.50
02:35:25.512	60.63	3.43	383	19.37	280.50
02:35:25.751	60.63	3.43	383	19.37	281.00
02:35:25.921	60.63	3.43	383	19.37	281.00
02:35:26.160	60.63	3.43	383	19.37	280.25
02:35:26.365	60.63	3.43	383	19.37	281.00
02:35:26.570	60.63	3.43	383	19.37	281.25
02:35:26.808	60.63	3.43	383	19.37	281.50
02:35:27.013	60.63	3.43	383	19.37	281.50
02:35:27.217	60.69	3.42	383	19.31	281.50
02:35:27.457	60.69	3.42	383	19.31	281.50
02:35:27.661	60.69	3.42	383	19.31	281.75
02:35:27.866	60.75	3.41	383	19.25	281.75
02:35:28.071	60.75	3.41	383	19.25	282.00
02:35:28.309	60.75	3.41	383	19.25	281.50
02:35:28.514	60.75	3.41	383	19.25	282.00
02:35:28.718	60.75	3.41	383	19.25	281.50
02:35:28.958	60.75	3.41	383	19.25	281.50
02:35:29.162	60.69	3.42	383	19.31	282.00
02:35:29.367	60.69	3.42	383	19.31	282.00
02:35:29.605	60.69	3.42	383	19.31	282.25
02:35:29.776	60.63	3.43	383	19.37	282.50
02:35:30.015	60.63	3.43	383	19.37	282.25
02:35:30.253	60.63	3.43	383	19.37	282.50
02:35:30.424	60.63	3.43	383	19.37	282.75
02:35:30.663	60.63	3.43	383	19.37	282.75
02:35:30.868	60.63	3.43	383	19.37	283.00
02:35:31.073	60.69	3.42	383	19.31	282.75
02:35:31.311	60.69	3.42	383	19.31	283.00
02:35:31.516	60.69	3.42	383	19.31	282.75
02:35:31.720	60.69	3.42	383	19.31	282.75
02:35:31.925	60.69	3.42	383	19.31	283.25
02:35:32.164	60.69	3.42	383	19.31	283.25
02:35:32.369	60.69	3.42	383	19.31	282.75
02:35:32.574	60.69	3.42	383	19.31	282.75
02:35:32.812	60.69	3.42	383	19.31	283.25
02:35:32.983	60.63	3.43	383	19.37	282.75
02:35:33.221	60.63	3.43	383	19.37	283.25
02:35:33.460	60.63	3.43	383	19.37	284.00
02:35:33.630	60.56	3.44	383	19.44	283.25
02:35:33.870	60.56	3.44	383	19.44	283.25
02:35:34.109	60.56	3.44	383	19.44	283.50
02:35:34.279	60.56	3.44	383	19.44	283.75
02:35:34.518	60.56	3.44	383	19.44	283.75
02:35:34.722	60.56	3.44	383	19.44	283.75
02:35:34.927	60.63	3.43	383	19.37	283.75
02:35:35.165	60.63	3.43	383	19.37	284.00
02:35:35.371	60.63	3.43	383	19.37	284.25
02:35:35.576	60.63	3.43	383	19.37	284.25
02:35:35.780	60.63	3.43	383	19.37	284.50
02:35:36.019	60.63	3.43	383	19.37	284.25
02:35:36.223	60.63	3.43	383	19.37	284.00
02:35:36.428	60.63	3.43	383	19.37	284.50
02:35:36.666	60.63	3.43	383	19.37	284.50
02:35:36.837	60.63	3.43	383	19.37	284.50
02:35:37.077	60.63	3.43	383	19.37	284.50
02:35:37.315	60.63	3.43	383	19.37	284.75
02:35:37.486	60.69	3.42	383	19.31	284.75
02:35:37.724	60.69	3.42	383	19.31	284.50
02:35:37.929	60.69	3.42	383	19.31	284.50
02:35:38.133	60.69	3.42	383	19.31	285.00
02:35:38.373	60.69	3.42	383	19.31	284.75
02:35:38.578	60.69	3.42	383	19.31	285.25
02:35:38.782	60.75	3.41	383	19.25	285.25
02:35:38.987	60.75	3.41	383	19.25	285.00
02:35:39.225	60.75	3.41	383	19.25	285.50
02:35:39.430	60.81	3.39	383	19.19	285.50
02:35:39.635	60.81	3.39	383	19.19	285.50
02:35:39.873	60.81	3.39	383	19.19	285.75
02:35:40.079	60.81	3.39	383	19.19	285.25
02:35:40.283	60.81	3.39	383	19.19	285.25
02:35:40.522	60.81	3.39	383	19.19	285.50
02:35:40.692	60.88	3.38	383	19.12	285.50
02:35:40.931	60.88	3.38	383	19.12	285.50
02:35:41.169	60.88	3.38	383	19.12	285.50
02:35:41.340	60.88	3.38	383	19.12	286.00
02:35:41.580	60.88	3.38	383	19.12	285.75
