---BEGIN---
TIME	INPUT	OUTPUT1	OUTPUT2	TS	GRADIENT
147	0	23.25	0.00	147	0.00000
179	0	23.25	0.00	32	0.00000
211	0	23.25	0.00	32	0.00000
243	0	23.25	0.00	32	0.00000
275	0	23.25	0.00	32	0.00000
307	0	23.25	0.00	32	0.00000
338	0	23.25	0.00	31	0.00000
370	0	23.25	0.00	32	0.00000
403	0	23.25	0.00	33	0.00000
435	0	23.25	0.00	32	0.00000
466	0	23.25	0.00	31	0.00000
498	0	23.25	0.00	32	0.00000
530	0	23.25	0.00	32	0.00000
563	0	23.25	0.00	33	0.00000
594	0	23.25	0.00	31	0.00000
626	0	23.25	0.00	32	0.00000
658	0	23.25	22.12	32	0.00000
690	0	23.25	22.12	32	0.00000
722	0	23.25	22.12	32	0.00000
754	0	23.25	22.12	32	0.00000
1193	0	23.00	22.12	439	-0.00057
1728	0	22.75	22.12	535	-0.00047
2264	0	23.25	22.12	536	0.00093
2798	1	23.25	22.12	534	0.00000
3334	1	23.25	22.12	536	0.00000
3868	1	23.25	22.06	534	0.00000
4404	1	23.00	22.06	536	-0.00047
4938	1	23.25	22.12	534	0.00047
5474	1	22.75	22.06	536	-0.00093
6009	1	23.00	22.06	535	0.00047
6544	1	22.75	22.06	535	-0.00047
7079	1	23.25	22.06	535	0.00093
7614	1	23.25	22.06	535	0.00000
8150	1	23.25	22.06	536	0.00000
8685	1	23.00	22.06	535	-0.00047
9220	1	23.25	22.06	535	0.00047
9755	1	23.50	22.12	535	0.00047
10290	1	23.50	22.12	535	0.00000
10825	1	23.50	22.12	535	0.00000
11361	1	23.25	22.06	536	-0.00047
11895	1	23.25	22.12	534	0.00000
12431	1	23.25	22.12	536	0.00000
12966	1	23.50	22.12	535	0.00047
13501	1	23.50	22.06	535	0.00000
14036	1	23.75	22.12	535	0.00047
14571	1	23.50	22.06	535	-0.00047
15107	1	23.00	22.12	536	-0.00093
15642	1	23.50	22.12	535	0.00093
16177	1	23.00	22.12	535	-0.00093
16712	1	23.25	22.12	535	0.00047
17248	1	23.25	22.12	536	0.00000
17782	1	23.50	22.12	534	0.00047
18318	1	23.50	22.12	536	0.00000
18853	1	23.00	22.06	535	-0.00093
19388	1	23.25	22.12	535	0.00047
19923	1	23.50	22.12	535	0.00047
20459	1	23.25	22.06	536	-0.00047
20994	1	23.50	22.12	535	0.00047
21529	1	23.50	22.12	535	0.00000
22065	1	23.50	22.12	536	0.00000
22599	1	23.50	22.12	534	0.00000
23135	1	23.50	22.12	536	0.00000
23670	1	23.50	22.12	535	0.00000
24205	1	23.50	22.12	535	0.00000
24740	1	23.75	22.12	535	0.00047
25276	1	23.75	22.19	536	0.00000
25810	1	23.25	22.12	534	-0.00094
26346	1	23.75	22.12	536	0.00093
26882	1	23.75	22.12	536	0.00000
27416	1	23.75	22.19	534	0.00000
27952	1	23.50	22.19	536	-0.00047
28487	1	23.00	22.19	535	-0.00093
29022	1	24.00	22.19	535	0.00187
29557	1	24.00	22.19	535	0.00000
30093	1	23.75	22.25	536	-0.00047
30627	1	24.00	22.19	534	0.00047
31163	1	24.25	22.25	536	0.00047
31698	1	24.00	22.25	535	-0.00047
32233	1	24.50	22.25	535	0.00093
32769	1	24.50	22.25	536	0.00000
33303	1	24.50	22.25	534	0.00000
33839	1	24.75	22.25	536	0.00047
34374	1	24.75	22.25	535	0.00000
34910	1	24.50	22.25	536	-0.00047
35444	1	25.00	22.31	534	0.00094
35980	1	24.25	22.31	536	-0.00140
36515	1	24.25	22.37	535	0.00000
37050	1	24.75	22.37	535	0.00093
37585	1	25.25	22.37	535	0.00093
38121	1	25.25	22.37	536	0.00000
38656	1	25.75	22.44	535	0.00093
39191	1	25.75	22.44	535	0.00000
39727	1	26.00	22.44	536	0.00047
40261	1	26.25	22.50	534	0.00047
40797	1	26.25	22.50	536	0.00000
41332	1	26.50	22.50	535	0.00047
41867	1	26.50	22.50	535	0.00000
42402	1	26.75	22.50	535	0.00047
42938	1	27.00	22.56	536	0.00047
43472	1	27.00	22.56	534	0.00000
44008	1	27.50	22.62	536	0.00093
44544	1	27.50	22.62	536	0.00000
45078	1	27.75	22.62	534	0.00047
45614	1	27.75	22.69	536	0.00000
46149	1	28.00	22.69	535	0.00047
46685	1	28.25	22.75	536	0.00047
47219	1	28.75	22.75	534	0.00094
47755	1	29.00	22.81	536	0.00047
48290	1	28.75	22.87	535	-0.00047
48825	1	29.50	22.87	535	0.00140
49360	1	29.75	22.87	535	0.00047
49896	1	29.75	22.94	536	0.00000
50432	1	30.25	22.94	536	0.00093
50966	1	30.50	23.00	534	0.00047
51502	1	30.75	23.00	536	0.00047
52037	1	31.25	23.06	535	0.00093
52572	1	31.50	23.12	535	0.00047
53107	1	31.50	23.06	535	0.00000
53643	1	32.00	23.12	536	0.00093
54177	1	32.25	23.12	534	0.00047
54713	1	32.25	23.19	536	0.00000
55248	1	32.75	23.19	535	0.00093
55784	1	33.25	23.19	536	0.00093
56318	1	33.75	23.19	534	0.00094
56854	1	34.25	23.25	536	0.00093
57390	1	34.25	23.25	536	0.00000
57924	1	34.75	23.25	534	0.00094
58460	1	34.75	23.25	536	0.00000
58995	1	35.00	23.31	535	0.00047
59530	1	35.25	23.25	535	0.00047
60065	1	36.25	23.25	535	0.00187
60601	1	37.00	23.25	536	0.00140
61136	1	37.00	23.31	535	0.00000
61671	1	37.50	23.31	535	0.00093
62206	1	38.00	23.31	535	0.00093
62742	1	37.75	23.31	536	-0.00047
63277	1	38.50	23.31	535	0.00140
63812	1	39.00	23.37	535	0.00093
64348	1	39.50	23.37	536	0.00093
64883	1	39.75	23.37	535	0.00047
65418	1	40.25	23.37	535	0.00093
65953	1	40.75	23.37	535	0.00093
66489	1	40.75	23.44	536	0.00000
67023	1	41.75	23.44	534	0.00187
67559	1	42.00	23.44	536	0.00047
68094	1	42.50	23.44	535	0.00093
68630	1	43.00	23.44	536	0.00093
69165	1	43.75	23.44	535	0.00140
69700	1	43.75	23.50	535	0.00000
70236	1	44.25	23.44	536	0.00093
70770	1	44.50	23.50	534	0.00047
71306	1	45.00	23.50	536	0.00093
71841	1	46.00	23.50	535	0.00187
72377	1	46.00	23.56	536	0.00000
72911	1	46.75	23.56	534	0.00140
73447	1	47.00	23.56	536	0.00047
73982	1	47.75	23.56	535	0.00140
74517	1	48.50	23.62	535	0.00140
75053	1	49.00	23.62	536	0.00093
75588	1	49.50	23.62	535	0.00093
76124	1	49.75	23.62	536	0.00047
76658	1	50.50	23.69	534	0.00140
77194	1	51.25	23.69	536	0.00140
77729	1	51.50	23.69	535	0.00047
78265	1	52.00	23.75	536	0.00093
78799	1	53.00	23.81	534	0.00187
79335	1	52.50	23.81	536	-0.00093
79870	1	54.00	23.87	535	0.00280
80406	1	54.75	23.87	536	0.00140
80941	1	55.00	23.87	535	0.00047
81476	1	55.75	23.94	535	0.00140
82012	1	56.50	23.94	536	0.00140
82547	1	57.00	24.00	535	0.00093
83082	1	57.25	24.00	535	0.00047
83617	1	58.25	24.06	535	0.00187
84153	1	58.75	24.12	536	0.00093
84688	1	59.00	24.12	535	0.00047
85223	1	60.00	24.12	535	0.00187
85758	1	60.50	24.19	535	0.00093
86294	1	61.25	24.25	536	0.00140
86830	1	61.75	24.19	536	0.00093
87364	1	62.75	24.19	534	0.00187
87900	1	63.25	24.19	536	0.00093
88435	1	64.00	24.19	535	0.00140
88971	1	64.25	24.19	536	0.00047
89505	1	65.00	24.19	534	0.00140
90041	1	65.75	24.19	536	0.00140
90576	1	66.00	24.12	535	0.00047
91112	1	66.75	24.19	536	0.00140
91646	1	67.50	24.19	534	0.00140
92182	1	68.50	24.19	536	0.00187
92718	1	69.00	24.19	536	0.00093
93252	1	69.50	24.19	534	0.00094
93788	1	70.00	24.25	536	0.00093
94323	1	71.25	24.25	535	0.00234
94859	1	71.25	24.25	536	0.00000
95393	1	72.50	24.31	534	0.00234
95929	1	73.00	24.31	536	0.00093
96464	1	73.25	24.31	535	0.00047
97000	1	74.75	24.31	536	0.00280
97534	1	75.00	24.31	534	0.00047
98070	1	76.00	24.37	536	0.00187
98606	1	76.50	24.37	536	0.00093
99141	1	77.50	24.37	535	0.00187
99677	1	77.75	24.44	536	0.00047
100211	1	78.75	24.44	534	0.00187
100747	1	79.00	24.44	536	0.00047
101282	1	80.25	24.44	535	0.00234
101818	1	80.50	24.44	536	0.00047
102353	1	81.00	24.44	535	0.00093
102889	1	82.25	24.50	536	0.00233
103424	1	82.75	24.44	535	0.00093
103959	1	83.75	24.50	535	0.00187
104495	1	84.25	24.50	536	0.00093
105030	1	85.25	24.50	535	0.00187
105566	1	85.25	24.50	536	0.00000
106100	1	86.50	24.44	534	0.00234
106636	1	87.00	24.44	536	0.00093
107171	1	87.75	24.44	535	0.00140
107707	1	88.75	24.50	536	0.00187
108242	1	89.50	24.44	535	0.00140
108778	1	90.25	24.50	536	0.00140
109313	1	90.50	24.50	535	0.00047
109848	1	91.75	24.44	535	0.00234
110384	1	92.25	24.44	536	0.00093
110919	1	93.00	24.50	535	0.00140
111455	1	93.75	24.44	536	0.00140
111990	1	94.75	24.44	535	0.00187
112525	1	95.50	24.44	535	0.00140
113060	1	96.25	24.44	535	0.00140
113596	1	96.75	24.44	536	0.00093
114131	1	97.75	24.44	535	0.00187
114667	1	98.50	24.44	536	0.00140
115203	1	99.50	24.44	536	0.00187
115738	1	100.00	24.44	535	0.00093
116273	1	100.50	24.44	535	0.00093
116808	1	101.50	24.50	535	0.00187
117344	1	102.25	24.50	536	0.00140
117879	1	103.00	24.44	535	0.00140
118415	1	104.00	24.50	536	0.00187
118950	1	104.75	24.50	535	0.00140
119486	1	105.25	24.56	536	0.00093
120022	1	105.50	24.56	536	0.00047
120557	1	107.25	24.56	535	0.00327
121092	1	107.75	24.62	535	0.00093
121627	1	108.50	24.62	535	0.00140
122163	1	109.00	24.62	536	0.00093
122698	1	109.75	24.69	535	0.00140
123234	1	110.75	24.75	536	0.00187
123769	1	111.00	24.81	535	0.00047
124305	1	112.25	24.81	536	0.00233
124840	1	113.25	24.87	535	0.00187
125376	1	113.25	24.87	536	0.00000
125912	1	114.50	24.94	536	0.00233
126447	1	115.50	25.00	535	0.00187
126983	1	116.25	25.06	536	0.00140
127517	1	116.75	25.06	534	0.00094
128053	1	117.75	25.12	536	0.00187
128588	1	118.50	25.12	535	0.00140
129124	1	119.25	25.19	536	0.00140
129659	1	120.25	25.19	535	0.00187
130195	1	120.50	25.25	536	0.00047
130731	1	121.50	25.31	536	0.00187
131266	1	122.50	25.31	535	0.00187
131802	1	123.25	25.37	536	0.00140
132337	1	124.00	25.44	535	0.00140
132873	1	124.50	25.50	536	0.00093
133408	1	125.75	25.56	535	0.00234
133944	1	126.50	25.62	536	0.00140
134479	1	127.25	25.69	535	0.00140
135015	1	127.50	25.75	536	0.00047
135550	1	129.25	25.75	535	0.00327
136086	1	129.25	25.81	536	0.00000
136621	1	130.25	25.87	535	0.00187
137156	1	131.25	25.87	535	0.00187
137692	1	132.00	25.94	536	0.00140
138227	1	132.75	25.94	535	0.00140
138763	1	133.50	26.00	536	0.00140
139298	1	134.00	26.00	535	0.00093
139834	1	135.25	26.06	536	0.00233
140369	1	136.00	26.12	535	0.00140
140905	1	136.25	26.12	536	0.00047
141441	1	137.50	26.19	536	0.00233
141976	1	138.25	26.25	535	0.00140
142512	1	138.75	26.31	536	0.00093
143047	1	139.75	26.31	535	0.00187
143583	1	140.75	26.37	536	0.00187
144118	1	141.50	26.44	535	0.00140
144654	1	141.75	26.50	536	0.00047
145189	1	142.50	26.56	535	0.00140
145725	1	143.75	26.62	536	0.00233
146260	1	144.50	26.69	535	0.00140
146796	1	145.00	26.75	536	0.00093
147332	1	146.00	26.75	536	0.00187
147867	1	146.75	26.81	535	0.00140
148403	1	147.50	26.87	536	0.00140
148938	1	148.00	26.94	535	0.00093
149474	1	148.75	27.00	536	0.00140
150009	1	149.75	27.06	535	0.00187
150545	1	150.75	27.12	536	0.00187
151080	1	151.50	27.19	535	0.00140
151617	1	151.75	27.19	537	0.00047
152153	1	153.00	27.19	536	0.00233
152688	1	153.50	27.25	535	0.00093
153224	1	154.50	27.19	536	0.00187
153759	1	155.25	27.25	535	0.00140
154295	1	155.75	27.25	536	0.00093
154830	1	156.00	27.25	535	0.00047
155366	1	157.75	27.19	536	0.00326
155901	1	158.25	27.19	535	0.00093
156437	1	159.00	27.25	536	0.00140
156973	1	160.00	27.25	536	0.00187
157508	1	160.75	27.31	535	0.00140
158045	1	161.25	27.37	537	0.00093
158580	1	161.75	27.44	535	0.00093
159116	1	162.75	27.44	536	0.00187
159651	1	163.50	27.50	535	0.00140
160187	1	164.00	27.50	536	0.00093
160722	1	165.25	27.56	535	0.00234
161258	1	165.75	27.56	536	0.00093
161794	1	166.25	27.56	536	0.00093
162329	1	167.25	27.56	535	0.00187
162865	1	168.00	27.56	536	0.00140
163400	1	169.00	27.62	535	0.00187
163936	1	169.75	27.62	536	0.00140
164472	1	170.50	27.69	536	0.00140
165008	1	171.50	27.69	536	0.00187
165543	1	172.00	27.75	535	0.00093
166079	1	172.75	27.81	536	0.00140
166615	1	173.25	27.81	536	0.00093
167150	1	174.00	27.81	535	0.00140
167686	1	174.75	27.87	536	0.00140
168221	1	175.25	27.87	535	0.00093
168758	1	176.50	27.94	537	0.00233
169293	1	177.00	27.94	535	0.00093
169829	1	178.00	27.94	536	0.00187
170364	1	178.50	27.94	535	0.00093
170900	1	179.25	27.94	536	0.00140
171436	1	180.00	27.94	536	0.00140
171971	1	180.50	27.94	535	0.00093
172507	1	181.00	27.94	536	0.00093
173042	1	182.25	27.94	535	0.00234
173578	1	182.75	27.94	536	0.00093
174114	1	184.00	27.94	536	0.00233
174650	1	184.00	27.94	536	0.00000
175185	1	185.25	28.00	535	0.00234
175721	1	185.75	28.00	536	0.00093
176257	1	186.50	28.12	536	0.00140
176792	1	187.25	28.12	535	0.00140
177328	1	188.00	28.19	536	0.00140
177863	1	189.00	28.25	535	0.00187
178399	1	189.50	28.25	536	0.00093
178934	1	190.00	28.25	535	0.00093
179470	1	191.25	28.25	536	0.00233
180005	1	191.50	28.25	535	0.00047
180542	1	192.00	28.25	537	0.00093
181078	1	193.00	28.31	536	0.00187
181613	1	193.50	28.31	535	0.00093
182149	1	194.50	28.31	536	0.00187
182684	1	195.00	28.31	535	0.00093
183220	1	196.25	28.37	536	0.00233
183755	1	197.00	28.37	535	0.00140
184291	1	197.50	28.44	536	0.00093
184826	1	198.25	28.50	535	0.00140
185362	1	198.50	28.56	536	0.00047
185899	1	199.50	28.69	537	0.00186
186434	1	200.00	28.75	535	0.00093
186970	1	200.50	28.81	536	0.00093
187505	1	201.25	28.87	535	0.00140
188041	1	202.25	28.94	536	0.00187
188576	1	203.25	29.00	535	0.00187
189112	1	203.75	29.06	536	0.00093
189647	1	204.50	29.12	535	0.00140
190184	1	205.25	29.19	537	0.00140
190720	1	206.00	29.25	536	0.00140
191255	1	206.50	29.25	535	0.00093
191791	1	207.25	29.31	536	0.00140
192326	1	207.75	29.44	535	0.00093
192863	1	208.50	29.50	537	0.00140
193398	1	209.25	29.56	535	0.00140
193934	1	210.00	29.62	536	0.00140
194469	1	210.75	29.69	535	0.00140
195005	1	211.25	29.69	536	0.00093
195540	1	212.00	29.69	535	0.00140
196077	1	212.75	29.75	537	0.00140
196613	1	213.25	29.69	536	0.00093
197148	1	213.75	29.75	535	0.00093
197684	1	214.75	29.75	536	0.00187
198220	1	215.50	29.75	536	0.00140
198756	1	216.50	29.81	536	0.00187
199291	1	217.00	29.81	535	0.00093
199827	1	217.75	29.81	536	0.00140
200363	1	218.00	29.81	536	0.00047
200898	1	219.00	29.81	535	0.00187
201435	1	219.50	29.75	537	0.00093
201970	1	220.25	29.75	535	0.00140
202506	1	220.75	29.81	536	0.00093
203041	1	221.50	29.81	535	0.00140
203577	1	222.50	29.87	536	0.00187
204112	1	223.00	29.94	535	0.00093
204649	1	223.75	29.94	537	0.00140
205185	1	224.25	30.00	536	0.00093
205720	1	225.25	30.00	535	0.00187
206256	1	225.75	30.06	536	0.00093
206791	1	226.50	30.06	535	0.00140
207328	1	227.00	30.12	537	0.00093
207863	1	227.75	30.19	535	0.00140
208399	1	228.25	30.25	536	0.00093
208934	1	229.25	30.25	535	0.00187
209471	1	230.00	30.31	537	0.00140
210007	1	230.00	30.31	536	0.00000
210542	1	230.75	30.37	535	0.00140
211078	1	231.75	30.37	536	0.00187
211614	1	232.00	30.44	536	0.00047
212150	1	233.25	30.44	536	0.00233
212685	1	233.75	30.56	535	0.00093
213221	1	234.50	30.62	536	0.00140
213756	1	235.00	30.69	535	0.00093
214293	1	236.00	30.75	537	0.00186
214829	1	236.25	30.87	536	0.00047
215364	1	236.75	31.00	535	0.00093
215901	1	237.50	31.12	537	0.00140
216436	1	238.00	31.25	535	0.00093
216972	1	239.00	31.37	536	0.00187
217508	1	239.50	31.44	536	0.00093
218044	1	239.75	31.56	536	0.00047
218579	1	240.75	31.56	535	0.00187
219116	1	241.25	31.69	537	0.00093
219652	1	242.25	31.69	536	0.00187
220187	1	243.25	31.75	535	0.00187
220724	1	243.25	31.81	537	0.00000
221259	1	244.00	31.81	535	0.00140
221796	1	244.75	31.81	537	0.00140
222331	1	245.00	31.81	535	0.00047
222867	1	245.75	31.81	536	0.00140
223404	1	246.75	31.87	537	0.00186
223939	1	247.25	31.81	535	0.00093
224476	1	248.00	31.87	537	0.00140
225011	1	248.50	31.94	535	0.00093
225547	1	249.00	31.94	536	0.00093
226083	1	249.75	31.94	536	0.00140
226619	1	250.50	32.00	536	0.00140
227155	1	251.00	32.06	536	0.00093
227691	1	251.25	32.13	536	0.00047
228227	1	252.25	32.19	536	0.00187
228763	1	253.00	32.25	536	0.00140
229299	1	253.25	32.31	536	0.00047
229835	1	254.00	32.38	536	0.00140
230371	1	254.00	32.38	536	0.00000
230906	1	255.00	32.44	535	0.00187
231443	1	256.25	32.44	537	0.00233
231979	1	256.75	32.44	536	0.00093
232515	1	257.00	32.50	536	0.00047
233051	1	257.50	32.50	536	0.00093
233587	1	258.50	32.50	536	0.00187
234123	1	259.00	32.56	536	0.00093
234658	1	259.50	32.56	535	0.00093
235195	1	260.25	32.63	537	0.00140
235730	1	260.50	32.63	535	0.00047
236267	1	261.75	32.63	537	0.00233
236803	1	262.50	32.69	536	0.00140
237339	1	262.50	32.75	536	0.00000
237875	1	263.25	32.75	536	0.00140
238411	1	264.00	32.81	536	0.00140
238947	1	265.00	32.88	536	0.00187
239483	1	265.25	32.88	536	0.00047
240019	1	265.25	32.88	536	0.00000
240556	1	266.25	32.94	537	0.00186
241091	1	267.00	32.94	535	0.00140
241627	1	267.50	33.00	536	0.00093
242163	1	268.25	33.06	536	0.00140
242699	1	268.75	33.13	536	0.00093
243235	1	269.75	33.19	536	0.00187
243771	1	270.00	33.25	536	0.00047
244307	1	270.25	33.31	536	0.00047
244843	1	271.25	33.38	536	0.00187
245380	1	271.25	33.38	537	0.00000
245915	1	272.00	33.44	535	0.00140
246452	1	272.50	33.44	537	0.00093
246987	1	273.50	33.44	535	0.00187
247524	1	274.25	33.50	537	0.00140
248059	1	274.75	33.50	535	0.00093
248595	1	275.25	33.56	536	0.00093
249132	1	276.00	33.56	537	0.00140
249667	1	276.75	33.63	535	0.00140
250204	1	277.25	33.69	537	0.00093
250739	1	277.25	33.81	535	0.00000
251276	1	278.00	33.88	537	0.00140
251811	1	278.75	33.88	535	0.00140
252348	1	279.25	33.94	537	0.00093
252883	1	280.00	34.06	535	0.00140
253420	1	280.50	34.13	537	0.00093
253956	1	281.25	34.31	536	0.00140
254492	1	281.75	34.44	536	0.00093
255029	1	282.50	34.63	537	0.00140
255564	1	283.00	34.75	535	0.00093
256101	1	283.00	34.88	537	0.00000
256637	1	284.25	34.94	536	0.00233
257173	1	284.25	34.94	536	0.00000
257710	1	285.00	35.00	537	0.00140
258246	1	285.75	34.94	536	0.00140
258782	1	285.75	34.94	536	0.00000
259318	1	286.75	34.94	536	0.00187
259855	1	287.50	34.94	537	0.00140
260390	1	287.25	34.94	535	-0.00047
260927	1	288.00	35.00	537	0.00140
261464	1	288.75	35.00	537	0.00140
261999	1	289.75	35.13	535	0.00187
262536	1	290.50	35.19	537	0.00140
263072	1	290.50	35.19	536	0.00000
263609	1	291.75	35.25	537	0.00233
264144	1	291.50	35.31	535	-0.00047
264681	1	292.50	35.31	537	0.00186
265218	1	293.00	35.38	537	0.00093
265754	1	292.75	35.38	536	-0.00047
266290	1	294.00	35.38	536	0.00233
266826	1	294.75	35.38	536	0.00140
267363	1	294.75	35.44	537	0.00000
267899	1	295.75	35.50	536	0.00187
268436	1	295.50	35.50	537	-0.00047
268972	1	296.75	35.63	536	0.00233
269508	1	297.25	35.69	536	0.00093
270045	1	297.50	35.75	537	0.00047
270581	1	298.25	35.75	536	0.00140
271118	1	299.00	35.88	537	0.00140
271653	1	299.50	36.00	535	0.00093
272190	1	300.50	36.13	537	0.00186
272727	1	300.50	36.25	537	0.00000
273263	1	300.50	36.38	536	0.00000
273800	1	301.00	36.56	537	0.00093
274336	1	302.50	36.69	536	0.00280
274873	1	302.50	36.81	537	0.00000
275409	1	303.25	36.94	536	0.00140
275946	1	303.75	37.00	537	0.00093
276483	1	304.25	37.06	537	0.00093
277019	1	304.50	37.13	536	0.00047
277556	1	305.25	37.19	537	0.00140
278092	1	305.50	37.25	536	0.00047
278629	1	306.25	37.25	537	0.00140
279165	1	307.00	37.25	536	0.00140
279702	1	307.50	37.25	537	0.00093
280239	1	308.00	37.19	537	0.00093
280775	1	308.00	37.25	536	0.00000
281312	1	308.50	37.19	537	0.00093
281848	1	309.00	37.19	536	0.00093
282385	1	310.00	37.19	537	0.00186
282923	1	310.75	37.19	538	0.00139
283459	1	311.00	37.19	536	0.00047
283996	1	311.00	37.25	537	0.00000
284532	1	311.75	37.31	536	0.00140
285069	1	312.50	37.38	537	0.00140
285605	1	312.75	37.38	536	0.00047
286142	1	313.50	37.44	537	0.00140
286679	1	314.00	37.44	537	0.00093
287216	1	314.00	37.50	537	0.00000
287753	1	314.75	37.56	537	0.00140
288289	1	315.75	37.63	536	0.00187
288826	1	315.75	37.69	537	0.00000
289362	1	316.50	37.69	536	0.00140
289899	1	317.00	37.75	537	0.00093
290437	1	317.25	37.75	538	0.00046
290973	1	318.00	37.75	536	0.00140
291510	1	318.25	37.69	537	0.00047
292046	1	318.50	37.69	536	0.00047
292583	1	319.25	37.69	537	0.00140
293121	1	319.75	37.75	538	0.00093
293657	1	320.25	37.81	536	0.00093
294194	1	320.25	37.88	537	0.00000
294730	1	321.50	37.94	536	0.00233
295267	1	321.50	38.00	537	0.00000
295803	1	322.25	38.13	536	0.00140
296341	1	322.75	38.19	538	0.00093
296878	1	323.00	38.19	537	0.00047
297414	1	324.00	38.25	536	0.00187
297951	1	324.00	38.25	537	0.00000
298488	1	325.00	38.25	537	0.00186
299025	1	325.25	38.25	537	0.00047
299561	1	325.25	38.31	536	0.00000
300098	1	325.75	38.38	537	0.00093
300636	1	325.75	38.38	538	0.00000
301172	1	327.00	38.44	536	0.00233
301709	1	327.75	38.50	537	0.00140
302246	1	327.75	38.56	537	0.00000
302783	1	328.25	38.63	537	0.00093
303320	1	329.00	38.69	537	0.00140
303857	1	329.25	38.75	537	0.00047
304394	1	330.00	38.88	537	0.00140
304930	1	330.25	38.94	536	0.00047
305468	1	330.50	39.06	538	0.00046
306004	1	331.00	39.19	536	0.00093
